16.0	0.0038709343348590775
16.00005	0.004125564233879553
16.0001	0.0035884950605660215
16.00015	0.002297482528675676
16.0002	0.0002956639093900648
16.00025	-0.002369204875947384
16.0003	-0.005646356933729502
16.00035	-0.009482035019893531
16.0004	-0.013820220564631391
16.00045	-0.018604692275402845
16.0005	-0.023776791252912877
16.00055	-0.029278695770992513
16.0006	-0.035052163707979034
16.00065	-0.041038828781195136
16.0007	-0.04718238781478734
16.00075	-0.05342550935693047
16.0008	-0.059713466947041716
16.00085	-0.06599198611507173
16.0009	-0.07220815171550354
16.00095	-0.07831192712717272
16.001	-0.08425343698582854
16.00105	-0.08998585984093499
16.0011	-0.09546416214632558
16.00115	-0.10064508037030484
16.0012	-0.10548896473188063
16.00125	-0.10995740501198525
16.0013	-0.11401567766637544
16.00135	-0.11763148300968873
16.0014	-0.12077561069398401
16.00145	-0.1234224490865331
16.0015	-0.12554926010226408
16.00155	-0.12713733327590881
16.0016	-0.12817130756397066
16.00165	-0.12863992100549015
16.0017	-0.12853573233472992
16.00175	-0.12785542623751833
16.0018	-0.12659992617724913
16.00185	-0.12477433203092503
16.0019	-0.12238800563306618
16.00195	-0.11945448461932928
16.002	-0.11599153678274043
16.00205	-0.11202095537110834
16.0021	-0.10756848555043186
16.00215	-0.10266351551645014
16.0022	-0.0973388097671023
16.00225	-0.09163029411040002
16.0023	-0.08557649768195053
16.00235	-0.07921831534262225
16.0024	-0.07259837070989172
16.00245	-0.06576065347436066
16.0025	-0.058749934804633086
16.00255	-0.051611336984184186
16.0026	-0.044389811114672106
16.00265	-0.037129753719485126
16.0027	-0.029874611781529392
16.00275	-0.022666565713169162
16.0028	-0.015546335908891873
16.00285	-0.008552946359374647
16.0029	-0.0017237111258087134
16.00295	0.004905915584845877
16.003	0.01130225249717931
16.00305	0.017433410746809264
16.0031	0.02326918127943034
16.00315	0.028781024863238747
16.0032	0.03394198918008118
16.00325	0.03872664099767831
16.0033	0.043111134433254206
16.00335	0.047073012740313835
16.0034	0.05059123837962032
16.00345	0.05364641189981256
16.0035	0.05622027362969639
16.00355	0.05829636894313417
16.0036	0.05985970461063905
16.00365	0.060896225343260335
16.0037	0.061394665354221
16.00375	0.06134424497481916
16.0038	0.06073636392751025
16.00385	0.05956444811374784
16.0039	0.05782253759686862
16.00395	0.05550820136772927
16.004	0.0526194841118357
16.00405	0.04915681685606543
16.0041	0.04512307982545205
16.00415	0.04052144196461027
16.0042	0.035359331235802705
16.00425	0.029643906948021215
16.0043	0.023385261410486802
16.00435	0.016595750511496643
16.0044	0.009287531421899642
16.00445	0.0014769861143411056
16.0045	-0.006820252996743492
16.00455	-0.015586180880628131
16.0046	-0.024800966024991156
16.00465	-0.0344453839661647
16.0047	-0.0444974265496757
16.00475	-0.05493521319766892
16.0048	-0.06573601983787625
16.00485	-0.07687624480741007
16.0049	-0.08833292900405221
16.00495	-0.1000815116812549
16.005	-0.11209763336520906
16.00505	-0.12435700559474339
16.0051	-0.13683528544705237
16.00515	-0.14950860541480482
16.0052	-0.16235210058331773
16.00525	-0.1753421285531529
16.0053	-0.18845475437377623
16.00535	-0.2016662934478125
16.0054	-0.21495353913156034
16.00545	-0.22829308782437574
16.0055	-0.24166278073486236
16.00555	-0.25504004975476213
16.0056	-0.2684027745103793
16.00565	-0.28172926195157255
16.0057	-0.29499833035451095
16.00575	-0.30818948816082126
16.0058	-0.32128215061374266
16.00585	-0.3342564939380487
16.0059	-0.3470931371932938
16.00595	-0.3597734282016588
16.006	-0.3722791097617817
16.00605	-0.38459262459459054
16.0061	-0.39669653424069684
16.00615	-0.40857437122343265
16.0062	-0.42021034368607746
16.00625	-0.43158897662819873
16.0063	-0.4426953538494217
16.00635	-0.453514741418368
16.0064	-0.464033457956335
16.00645	-0.47423813919444313
16.0065	-0.4841145543461294
16.00655	-0.4936497270171376
16.0066	-0.5028300956996228
16.00665	-0.5116426517063557
16.0067	-0.5200742916703891
16.00675	-0.5281099119633381
16.0068	-0.535735560516402
16.00685	-0.5429363110846548
16.0069	-0.5496959914117672
16.00695	-0.5559979819256086
16.007	-0.5618243429647964
16.00705	-0.5671561854100775
16.0071	-0.5719736312752794
16.00715	-0.5762547058212943
16.0072	-0.5799769185928441
16.00725	-0.5831166536578534
16.0073	-0.5856484218610211
16.00735	-0.5875459271215202
16.0074	-0.5887817998279496
16.00745	-0.5893275658700101
16.0075	-0.5891546869816097
16.00755	-0.5882333665816749
16.0076	-0.5865340037584594
16.00765	-0.5840271098564738
16.0077	-0.580683297477617
16.00775	-0.5764744779277757
16.0078	-0.5713734255693398
16.00785	-0.5653545936574921
16.0079	-0.5583941085259904
16.00795	-0.5504710508599027
16.008	-0.5415675917072533
16.00805	-0.5316687894258403
16.0081	-0.5207637253128343
16.00815	-0.5088456963142962
16.0082	-0.49591366659092995
16.00825	-0.4819715470081688
16.0083	-0.46702840854156824
16.00835	-0.4511002649025164
16.0084	-0.43420957373770175
16.00845	-0.416385904748406
16.0085	-0.3976658794345965
16.00855	-0.37809359822192146
16.0086	-0.3577207401095759
16.00865	-0.3366066650073509
16.0087	-0.3148179855631644
16.00875	-0.2924284665580249
16.0088	-0.2695185127735392
16.00885	-0.2461744484734506
16.0089	-0.22248749149779323
16.00895	-0.1985525844572218
16.009	-0.1744671804790221
16.00905	-0.15032964624890988
16.0091	-0.1262376319821552
16.00915	-0.1022865294996057
16.0092	-0.0785678379228969
16.00925	-0.055167754602903685
16.0093	-0.03216605255147542
16.00935	-0.009635163344908437
16.0094	0.012360334846170717
